statistics_code,statistics_label,time_code,time_label,time,1_variable_code,1_variable_label,1_variable_attribute_code,1_variable_attribute_label,2_variable_code,2_variable_label,2_variable_attribute_code,2_variable_attribute_label,value,value_unit,value_variable_code,value_variable_label,value_q
81000,National accounts of the Federation,JAHR,Year,2007,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,1442.4,h,STD007
81000,National accounts of the Federation,JAHR,Year,2007,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,13498.0809,mn h,STD002
81000,National accounts of the Federation,JAHR,Year,2007,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,10910.7518,mn h,STD003
81000,National accounts of the Federation,JAHR,Year,2007,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,9358,1000,ERW063
81000,National accounts of the Federation,JAHR,Year,2000,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,1343.1,h,STD008
81000,National accounts of the Federation,JAHR,Year,2000,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,173.179,EUR bn,VST020
81000,National accounts of the Federation,JAHR,Year,2000,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,8184,1000,ERW061
81000,National accounts of the Federation,JAHR,Year,2000,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,208.331,EUR bn,ETG005
81000,National accounts of the Federation,JAHR,Year,2000,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,1479.2,h,STD007
81000,National accounts of the Federation,JAHR,Year,2000,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,13869.1267,mn h,STD002
81000,National accounts of the Federation,JAHR,Year,2000,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,10992.0484,mn h,STD003
81000,National accounts of the Federation,JAHR,Year,2000,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-G-01,Trade, transportation, accom. and food service,9376,1000,ERW063
81000,National accounts of the Federation,JAHR,Year,2000,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-F,Construction,1529.4,h,STD008,Hours worked per employee (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2000,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-F,Construction,63.055,EUR bn,VST020,Gross wages and salaries (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2000,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-F,Construction,2476,1000,ERW061,Employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2000,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-F,Construction,76.504,EUR bn,ETG005,Compensation of employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2000,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-F,Construction,1636.3,h,STD007,Hours worked per person in empl. (dom. concept),e
81000,National accounts of the Federation,JAHR,Year,2000,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-F,Construction,4725.5017,mn h,STD002,Hours worked by persons in empl.(domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2000,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-F,Construction,3786.8597,mn h,STD003,Hours worked by employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2000,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-F,Construction,2888,1000,ERW063,Persons in employment (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,1262.5,h,STD008,Hours worked per employee (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,8.809,EUR bn,VST020,Gross wages and salaries (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,385,1000,ERW061,Employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,10.415,EUR bn,ETG005,Compensation of employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,1408.4,h,STD007,Hours worked per person in empl. (dom. concept),e
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,636.6059,mn h,STD002,Hours worked by persons in empl.(domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,486.08,mn h,STD003,Hours worked by employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,452,1000,ERW063,Persons in employment (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2013,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-O-03,Public services, education, health,1347.7,h,STD008
81000,National accounts of the Federation,JAHR,Year,2013,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-O-03,Public services, education, health,287.505,EUR bn,VST020
81000,National accounts of the Federation,JAHR,Year,2013,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-O-03,Public services, education, health,9500,1000,ERW061
81000,National accounts of the Federation,JAHR,Year,2013,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-O-03,Public services, education, health,363.641,EUR bn,ETG005
81000,National accounts of the Federation,JAHR,Year,2013,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-O-03,Public services, education, health,1367.6,h,STD007
81000,National accounts of the Federation,JAHR,Year,2013,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-O-03,Public services, education, health,13867.2724,mn h,STD002
81000,National accounts of the Federation,JAHR,Year,2013,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-O-03,Public services, education, health,12802.9209,mn h,STD003
81000,National accounts of the Federation,JAHR,Year,2013,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-O-03,Public services, education, health,10140,1000,ERW063
81000,National accounts of the Federation,JAHR,Year,2006,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-K,Financial and insurance activities,1471.9,h,STD008,Hours worked per employee (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2006,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-K,Financial and insurance activities,50.816,EUR bn,VST020,Gross wages and salaries (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2006,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-K,Financial and insurance activities,1092,1000,ERW061,Employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2006,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-K,Financial and insurance activities,63.708,EUR bn,ETG005,Compensation of employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2006,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-K,Financial and insurance activities,1566.4,h,STD007,Hours worked per person in empl. (dom. concept),e
81000,National accounts of the Federation,JAHR,Year,2006,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-K,Financial and insurance activities,1964.3133,mn h,STD002,Hours worked by persons in empl.(domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2006,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-K,Financial and insurance activities,1607.3194,mn h,STD003,Hours worked by employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2006,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-K,Financial and insurance activities,1254,1000,ERW063,Persons in employment (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1992,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,1525,h,STD008,Hours worked per employee (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1992,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,227.697,EUR bn,VST020,Gross wages and salaries (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1992,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,9006,1000,ERW061,Employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1992,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,274.912,EUR bn,ETG005,Compensation of employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1992,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,1549.3,h,STD007,Hours worked per person in empl. (dom. concept),e
81000,National accounts of the Federation,JAHR,Year,1992,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,14434.5626,mn h,STD002,Hours worked by persons in empl.(domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1992,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,13733.8897,mn h,STD003,Hours worked by employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1992,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,9317,1000,ERW063,Persons in employment (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1993,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,1490.7,h,STD008,Hours worked per employee (domestic concept)
81000,National accounts of the Federation,JAHR,Year,1993,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,244.314,EUR bn,VST020,Gross wages and salaries (domestic concept)
81000,National accounts of the Federation,JAHR,Year,1993,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,9150,1000,ERW061,Employees (domestic concept)
81000,National accounts of the Federation,JAHR,Year,1993,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,295.377,EUR bn,ETG005,Compensation of employees (domestic concept)
81000,National accounts of the Federation,JAHR,Year,1993,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,1516.3,h,STD007,Hours worked per person in empl. (dom. concept)
81000,National accounts of the Federation,JAHR,Year,1993,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,14365.3846,mn h,STD002,Hours worked by persons in empl.(domestic concept)
81000,National accounts of the Federation,JAHR,Year,1993,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,13639.464,mn h,STD003,Hours worked by employees (domestic concept)
81000,National accounts of the Federation,JAHR,Year,1993,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,9474,1000,ERW063,Persons in employment (domestic concept)
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,,Total,1400.6,h,STD008,Hours worked per employee (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,,Total,884.665,EUR bn,VST020,Gross wages and salaries (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,,Total,35134,1000,ERW061,Employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,,Total,1090.834,EUR bn,ETG005,Compensation of employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,,Total,1490.3,h,STD007,Hours worked per person in empl. (dom. concept),e
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,,Total,58306.7378,mn h,STD002,Hours worked by persons in empl.(domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,,Total,49210.3545,mn h,STD003,Hours worked by employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,,Total,39125,1000,ERW063,Persons in employment (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-J,Information and communication,1451.3,h,STD008,Hours worked per employee (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-J,Information and communication,83.772,EUR bn,VST020,Gross wages and salaries (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-J,Information and communication,1313,1000,ERW061,Employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-J,Information and communication,100.173,EUR bn,ETG005,Compensation of employees (domestic concept),e
