statistics_code,statistics_label,time_code,time_label,time,1_variable_code,1_variable_label,1_variable_attribute_code,1_variable_attribute_label,2_variable_code,2_variable_label,2_variable_attribute_code,2_variable_attribute_label,value,value_unit,value_variable_code,value_variable_label,
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),62.502,unit app.,VGR042,GFCF in other products,
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1400.671,unit app.,VGR094,Individual consumption,
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1572.494,unit app.,VGR039,Final consumption expenditure,
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),235.772,unit app.,VGR018,Individual consumption expenditure of general gov.,
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1131.959,unit app.,VGR026,Final consumption expenditure of households,
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),171.823,unit app.,VGR040,Collective consumption expenditure of gen. gov.,
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),248.19,unit app.,VGR009,GFCF in construction,
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1164.899,unit app.,VGR035,Household final consumption expenditure,
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),474.306,unit app.,VGR041,Gross fixed capital formation (GFCF),
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),540.703,unit app.,EXP001,Exports of goods and services,
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),2077.24,unit app.,VGR014,Gross domestic product,
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),163.614,unit app.,VGR008,GFCF in machinery and equipment,
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),407.595,unit app.,VGR015,Government final consumption expenditure,
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),529.475,unit app.,IMP001,Imports of goods and services,
81000,National accounts of the Federation,JAHR,Year,1999,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),493.518,unit app.,VGR012,Gross capital formation,
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),9.02,unit app.,VGR034,Changes in inv.,e
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),41.86,unit app.,VGR028,Final consumption expenditure of NPISHs,
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),133.521,unit app.,VGR022,Balance of exports and imports,
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),2481.739,unit app.,VGR038,Domestic uses,
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),84.336,unit app.,VGR042,GFCF in other products,
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1773.695,unit app.,VGR094,Individual consumption,
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1970.951,unit app.,VGR039,Final consumption expenditure,
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),314.766,unit app.,VGR018,Individual consumption expenditure of general gov.,
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1417.069,unit app.,VGR026,Final consumption expenditure of households,
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),197.256,unit app.,VGR040,Collective consumption expenditure of gen. gov.,
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),237.854,unit app.,VGR009,GFCF in construction,
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1458.929,unit app.,VGR035,Household final consumption expenditure,
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),501.768,unit app.,VGR041,Gross fixed capital formation (GFCF),
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1032.906,unit app.,EXP001,Exports of goods and services,
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),2615.26,unit app.,VGR014,Gross domestic product,
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),179.578,unit app.,VGR008,GFCF in machinery and equipment,
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),512.022,unit app.,VGR015,Government final consumption expenditure,
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),899.385,unit app.,IMP001,Imports of goods and services,
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),510.788,unit app.,VGR012,Gross capital formation,
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),54.924,unit app.,VGR034,Changes in inv.,e
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),54.198,unit app.,VGR028,Final consumption expenditure of NPISHs,
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),188.541,unit app.,VGR022,Balance of exports and imports,
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),3493.799,unit app.,VGR038,Domestic uses,
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),140.146,unit app.,VGR042,GFCF in other products,
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),2356.056,unit app.,VGR094,Individual consumption,
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),2658.9,unit app.,VGR039,Final consumption expenditure,
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),514.377,unit app.,VGR018,Individual consumption expenditure of general gov.,
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1787.481,unit app.,VGR026,Final consumption expenditure of households,
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),302.844,unit app.,VGR040,Collective consumption expenditure of gen. gov.,
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),404.211,unit app.,VGR009,GFCF in construction,
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1841.679,unit app.,VGR035,Household final consumption expenditure,
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),779.975,unit app.,VGR041,Gross fixed capital formation (GFCF),
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1565.725,unit app.,EXP001,Exports of goods and services,
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),3682.34,unit app.,VGR014,Gross domestic product,
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),235.618,unit app.,VGR008,GFCF in machinery and equipment,
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),817.221,unit app.,VGR015,Government final consumption expenditure,
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1377.184,unit app.,IMP001,Imports of goods and services,
81000,National accounts of the Federation,JAHR,Year,2021,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),834.899,unit app.,VGR012,Gross capital formation,
81000,National accounts of the Federation,JAHR,Year,2011,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),34.58,unit app.,VGR034,Changes in inv.,e
81000,National accounts of the Federation,JAHR,Year,2011,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),42.915,unit app.,VGR028,Final consumption expenditure of NPISHs,
81000,National accounts of the Federation,JAHR,Year,2011,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),133.342,unit app.,VGR022,Balance of exports and imports,
81000,National accounts of the Federation,JAHR,Year,2011,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),2613.568,unit app.,VGR038,Domestic uses,
81000,National accounts of the Federation,JAHR,Year,2011,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),90.972,unit app.,VGR042,GFCF in other products,
81000,National accounts of the Federation,JAHR,Year,2011,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1829.375,unit app.,VGR094,Individual consumption,
81000,National accounts of the Federation,JAHR,Year,2011,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),2029.383,unit app.,VGR039,Final consumption expenditure,
81000,National accounts of the Federation,JAHR,Year,2011,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),323.413,unit app.,VGR018,Individual consumption expenditure of general gov.,
81000,National accounts of the Federation,JAHR,Year,2011,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1463.047,unit app.,VGR026,Final consumption expenditure of households,
81000,National accounts of the Federation,JAHR,Year,2011,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),200.008,unit app.,VGR040,Collective consumption expenditure of gen. gov.,
81000,National accounts of the Federation,JAHR,Year,2011,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),265.164,unit app.,VGR009,GFCF in construction,
81000,National accounts of the Federation,JAHR,Year,2011,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1505.962,unit app.,VGR035,Household final consumption expenditure,
81000,National accounts of the Federation,JAHR,Year,2011,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),549.605,unit app.,VGR041,Gross fixed capital formation (GFCF),
81000,National accounts of the Federation,JAHR,Year,2011,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1143.913,unit app.,EXP001,Exports of goods and services,
81000,National accounts of the Federation,JAHR,Year,2011,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),2746.91,unit app.,VGR014,Gross domestic product,
81000,National accounts of the Federation,JAHR,Year,2011,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),193.469,unit app.,VGR008,GFCF in machinery and equipment,
81000,National accounts of the Federation,JAHR,Year,2011,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),523.421,unit app.,VGR015,Government final consumption expenditure,
81000,National accounts of the Federation,JAHR,Year,2011,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1010.571,unit app.,IMP001,Imports of goods and services,
81000,National accounts of the Federation,JAHR,Year,2011,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),584.185,unit app.,VGR012,Gross capital formation,
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),5.893,unit app.,VGR034,Changes in inv.,e
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),36.215,unit app.,VGR028,Final consumption expenditure of NPISHs,
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),90.009,unit app.,VGR022,Balance of exports and imports,
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),2133.351,unit app.,VGR038,Domestic uses,
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),68.274,unit app.,VGR042,GFCF in other products,
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1504.049,unit app.,VGR094,Individual consumption,
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1685.305,unit app.,VGR039,Final consumption expenditure,
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),253.11,unit app.,VGR018,Individual consumption expenditure of general gov.,
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1214.724,unit app.,VGR026,Final consumption expenditure of households,
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),181.256,unit app.,VGR040,Collective consumption expenditure of gen. gov.,
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),216.989,unit app.,VGR009,GFCF in construction,
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1250.939,unit app.,VGR035,Household final consumption expenditure,
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),442.153,unit app.,VGR041,Gross fixed capital formation (GFCF),
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),693.476,unit app.,EXP001,Exports of goods and services,
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),2223.36,unit app.,VGR014,Gross domestic product,
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),156.89,unit app.,VGR008,GFCF in machinery and equipment,
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),434.366,unit app.,VGR015,Government final consumption expenditure,
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),603.467,unit app.,IMP001,Imports of goods and services,
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),448.046,unit app.,VGR012,Gross capital formation,
81000,National accounts of the Federation,JAHR,Year,2003,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),7.008,unit app.,VGR034,Changes in inv.,e
81000,National accounts of the Federation,JAHR,Year,2003,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),37.889,unit app.,VGR028,Final consumption expenditure of NPISHs,
81000,National accounts of the Federation,JAHR,Year,2003,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),81.143,unit app.,VGR022,Balance of exports and imports,
81000,National accounts of the Federation,JAHR,Year,2003,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),2159.667,unit app.,VGR038,Domestic uses,
81000,National accounts of the Federation,JAHR,Year,2003,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),67.598,unit app.,VGR042,GFCF in other products,
81000,National accounts of the Federation,JAHR,Year,2003,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1540.551,unit app.,VGR094,Individual consumption,
81000,National accounts of the Federation,JAHR,Year,2003,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1720.992,unit app.,VGR039,Final consumption expenditure,
81000,National accounts of the Federation,JAHR,Year,2003,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),258.127,unit app.,VGR018,Individual consumption expenditure of general gov.,
81000,National accounts of the Federation,JAHR,Year,2003,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1244.535,unit app.,VGR026,Final consumption expenditure of households,
81000,National accounts of the Federation,JAHR,Year,2003,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),180.441,unit app.,VGR040,Collective consumption expenditure of gen. gov.,
81000,National accounts of the Federation,JAHR,Year,2003,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),211.687,unit app.,VGR009,GFCF in construction,
81000,National accounts of the Federation,JAHR,Year,2003,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1282.424,unit app.,VGR035,Household final consumption expenditure,
81000,National accounts of the Federation,JAHR,Year,2003,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),431.667,unit app.,VGR041,Gross fixed capital formation (GFCF),
81000,National accounts of the Federation,JAHR,Year,2003,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),700.653,unit app.,EXP001,Exports of goods and services,
81000,National accounts of the Federation,JAHR,Year,2003,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),2240.81,unit app.,VGR014,Gross domestic product,
81000,National accounts of the Federation,JAHR,Year,2003,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),152.382,unit app.,VGR008,GFCF in machinery and equipment,
81000,National accounts of the Federation,JAHR,Year,2003,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),438.568,unit app.,VGR015,Government final consumption expenditure,
81000,National accounts of the Federation,JAHR,Year,2003,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),619.51,unit app.,IMP001,Imports of goods and services,
81000,National accounts of the Federation,JAHR,Year,2003,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),438.675,unit app.,VGR012,Gross capital formation,
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),13.332,unit app.,VGR034,Changes in inv.,e
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),53.161,unit app.,VGR028,Final consumption expenditure of NPISHs,
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),183.098,unit app.,VGR022,Balance of exports and imports,
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),3267.622,unit app.,VGR038,Domestic uses,
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),128.204,unit app.,VGR042,GFCF in other products,
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),2230.497,unit app.,VGR094,Individual consumption,
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),2517.814,unit app.,VGR039,Final consumption expenditure,
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),481.728,unit app.,VGR018,Individual consumption expenditure of general gov.,
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1695.608,unit app.,VGR026,Final consumption expenditure of households,
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),287.317,unit app.,VGR040,Collective consumption expenditure of gen. gov.,
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),385.214,unit app.,VGR009,GFCF in construction,
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1748.769,unit app.,VGR035,Household final consumption expenditure,
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),736.476,unit app.,VGR041,Gross fixed capital formation (GFCF),
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1349.915,unit app.,EXP001,Exports of goods and services,
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),3450.72,unit app.,VGR014,Gross domestic product,
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),223.058,unit app.,VGR008,GFCF in machinery and equipment,
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),769.045,unit app.,VGR015,Government final consumption expenditure,
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),1166.817,unit app.,IMP001,Imports of goods and services,
81000,National accounts of the Federation,JAHR,Year,2020,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),749.808,unit app.,VGR012,Gross capital formation,
81000,National accounts of the Federation,JAHR,Year,1998,DINSG,Germany,DG,Germany,VGRPB5,Price base (current prices / price-adjusted),VGRJPM,At current prices (bn EUR),27.502,unit app.,VGR034,Changes in inv.,e
